2.000000000000000000e+00,8.921103477478027344e-01,6.000000000000000000e+01,8.000000000000000000e+00
2.000000000000000000e+00,8.061959147453308105e-01,3.000000000000000000e+01,1.300000000000000000e+01
2.000000000000000000e+00,5.885543823242187500e-01,3.000000000000000000e+01,2.000000000000000000e+01
2.000000000000000000e+00,6.383022665977478027e-01,3.000000000000000000e+01,2.300000000000000000e+01
2.000000000000000000e+00,7.415274381637573242e-01,3.000000000000000000e+01,2.900000000000000000e+01
2.000000000000000000e+00,6.640564203262329102e-01,6.000000000000000000e+01,3.000000000000000000e+01
2.000000000000000000e+00,8.008090257644653320e-01,3.000000000000000000e+01,3.800000000000000000e+01
2.000000000000000000e+00,6.903321743011474609e-01,3.000000000000000000e+01,4.100000000000000000e+01
2.000000000000000000e+00,8.028628230094909668e-01,3.000000000000000000e+01,6.100000000000000000e+01
2.000000000000000000e+00,9.772342443466186523e-01,2.713666666666666671e+01,6.500000000000000000e+01
2.000000000000000000e+00,6.039895415306091309e-01,3.000000000000000000e+01,6.900000000000000000e+01
2.000000000000000000e+00,8.863192796707153320e-01,3.000000000000000000e+01,7.400000000000000000e+01
2.000000000000000000e+00,6.075862050056457520e-01,3.000000000000000000e+01,7.700000000000000000e+01
2.000000000000000000e+00,7.460172772407531738e-01,3.000000000000000000e+01,8.200000000000000000e+01
2.000000000000000000e+00,6.167745590209960938e-01,3.000000000000000000e+01,8.800000000000000000e+01
2.000000000000000000e+00,7.187246680259704590e-01,3.000000000000000000e+01,9.200000000000000000e+01
2.000000000000000000e+00,9.010034799575805664e-01,6.000000000000000000e+01,9.600000000000000000e+01
2.000000000000000000e+00,7.444842457771301270e-01,3.000000000000000000e+01,1.100000000000000000e+02
2.000000000000000000e+00,9.088101983070373535e-01,3.000000000000000000e+01,1.140000000000000000e+02
2.000000000000000000e+00,7.797271609306335449e-01,3.000000000000000000e+01,1.150000000000000000e+02
2.000000000000000000e+00,8.524665236473083496e-01,3.000000000000000000e+01,1.190000000000000000e+02
2.000000000000000000e+00,7.331077456474304199e-01,3.000000000000000000e+01,1.210000000000000000e+02
2.000000000000000000e+00,9.495339393615722656e-01,3.000000000000000000e+01,1.230000000000000000e+02
2.000000000000000000e+00,6.079407930374145508e-01,3.000000000000000000e+01,1.260000000000000000e+02
2.000000000000000000e+00,7.411952018737792969e-01,3.000000000000000000e+01,1.310000000000000000e+02
2.000000000000000000e+00,5.188638567924499512e-01,3.000000000000000000e+01,1.330000000000000000e+02
2.000000000000000000e+00,7.699069380760192871e-01,3.000000000000000000e+01,1.360000000000000000e+02
2.000000000000000000e+00,6.929360628128051758e-01,6.000000000000000000e+01,1.380000000000000000e+02
2.000000000000000000e+00,7.547913789749145508e-01,5.673333333333333428e+01,1.450000000000000000e+02
2.000000000000000000e+00,9.327900409698486328e-01,3.000000000000000000e+01,1.590000000000000000e+02
2.000000000000000000e+00,8.388954401016235352e-01,6.000000000000000000e+01,1.610000000000000000e+02
2.000000000000000000e+00,6.072502136230468750e-01,3.000000000000000000e+01,1.620000000000000000e+02
2.000000000000000000e+00,6.238692998886108398e-01,3.000000000000000000e+01,1.700000000000000000e+02
2.000000000000000000e+00,6.968022584915161133e-01,3.000000000000000000e+01,1.810000000000000000e+02
2.000000000000000000e+00,8.924407958984375000e-01,3.000000000000000000e+01,1.870000000000000000e+02
2.000000000000000000e+00,7.477098107337951660e-01,3.000000000000000000e+01,1.890000000000000000e+02
2.000000000000000000e+00,5.404073596000671387e-01,3.000000000000000000e+01,1.980000000000000000e+02
2.000000000000000000e+00,6.669859290122985840e-01,3.000000000000000000e+01,2.030000000000000000e+02
2.000000000000000000e+00,8.922970890998840332e-01,3.000000000000000000e+01,2.040000000000000000e+02
2.000000000000000000e+00,6.343532204627990723e-01,3.000000000000000000e+01,2.130000000000000000e+02
