1.000000000000000000e+00,7.639497518539428711e-01,3.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+00,5.816235542297363281e-01,3.000000000000000000e+01,2.000000000000000000e+00
1.000000000000000000e+00,6.529768109321594238e-01,6.000000000000000000e+01,3.000000000000000000e+00
1.000000000000000000e+00,9.393612742424011230e-01,3.000000000000000000e+01,6.000000000000000000e+00
1.000000000000000000e+00,7.151508927345275879e-01,3.000000000000000000e+01,7.000000000000000000e+00
1.000000000000000000e+00,9.861093163490295410e-01,6.000000000000000000e+01,1.000000000000000000e+01
1.000000000000000000e+00,7.933610081672668457e-01,3.000000000000000000e+01,1.200000000000000000e+01
1.000000000000000000e+00,3.786320984363555908e-01,1.856666666666666643e+01,1.400000000000000000e+01
1.000000000000000000e+00,5.711215734481811523e-01,3.000000000000000000e+01,1.600000000000000000e+01
1.000000000000000000e+00,9.253950715065002441e-01,3.000000000000000000e+01,1.800000000000000000e+01
1.000000000000000000e+00,8.114359974861145020e-01,3.839999999999999858e+01,1.900000000000000000e+01
1.000000000000000000e+00,9.495350122451782227e-01,3.000000000000000000e+01,2.100000000000000000e+01
1.000000000000000000e+00,8.735362291336059570e-01,3.000000000000000000e+01,2.500000000000000000e+01
1.000000000000000000e+00,9.609494209289550781e-01,3.000000000000000000e+01,2.600000000000000000e+01
1.000000000000000000e+00,6.669014692306518555e-01,6.000000000000000000e+01,2.800000000000000000e+01
1.000000000000000000e+00,8.126534819602966309e-01,2.898000000000000043e+01,3.200000000000000000e+01
1.000000000000000000e+00,9.526304006576538086e-01,3.000000000000000000e+01,3.300000000000000000e+01
1.000000000000000000e+00,8.422626852989196777e-01,3.000000000000000000e+01,3.500000000000000000e+01
1.000000000000000000e+00,7.640202641487121582e-01,3.000000000000000000e+01,3.600000000000000000e+01
1.000000000000000000e+00,9.467253088951110840e-01,6.000000000000000000e+01,3.700000000000000000e+01
1.000000000000000000e+00,8.946820497512817383e-01,3.000000000000000000e+01,4.000000000000000000e+01
1.000000000000000000e+00,5.121712088584899902e-01,3.000000000000000000e+01,4.400000000000000000e+01
1.000000000000000000e+00,6.242032647132873535e-01,3.000000000000000000e+01,4.500000000000000000e+01
1.000000000000000000e+00,6.792876124382019043e-01,3.000000000000000000e+01,4.600000000000000000e+01
1.000000000000000000e+00,9.281845688819885254e-01,3.000000000000000000e+01,4.800000000000000000e+01
1.000000000000000000e+00,9.492698907852172852e-01,3.000000000000000000e+01,4.900000000000000000e+01
1.000000000000000000e+00,6.887144446372985840e-01,3.000000000000000000e+01,5.000000000000000000e+01
1.000000000000000000e+00,9.729230999946594238e-01,5.933333333333333570e+01,5.100000000000000000e+01
1.000000000000000000e+00,6.377224922180175781e-01,2.180666666666666842e+01,5.200000000000000000e+01
1.000000000000000000e+00,4.448550343513488770e-01,3.000000000000000000e+01,5.300000000000000000e+01
1.000000000000000000e+00,6.920571327209472656e-01,2.327333333333333343e+01,5.700000000000000000e+01
1.000000000000000000e+00,8.959435820579528809e-01,6.000000000000000000e+01,5.900000000000000000e+01
1.000000000000000000e+00,9.326769113540649414e-01,3.000000000000000000e+01,6.200000000000000000e+01
1.000000000000000000e+00,9.725125432014465332e-01,3.000000000000000000e+01,6.400000000000000000e+01
1.000000000000000000e+00,8.120080232620239258e-01,6.000000000000000000e+01,6.800000000000000000e+01
1.000000000000000000e+00,4.665285944938659668e-01,3.000000000000000000e+01,7.300000000000000000e+01
1.000000000000000000e+00,9.661345481872558594e-01,3.000000000000000000e+01,7.900000000000000000e+01
1.000000000000000000e+00,9.012832045555114746e-01,3.000000000000000000e+01,8.000000000000000000e+01
1.000000000000000000e+00,9.445971250534057617e-01,6.000000000000000000e+01,8.100000000000000000e+01
1.000000000000000000e+00,7.240239381790161133e-01,3.000000000000000000e+01,8.400000000000000000e+01
1.000000000000000000e+00,7.552487850189208984e-01,3.000000000000000000e+01,8.600000000000000000e+01
1.000000000000000000e+00,7.510129213333129883e-01,3.000000000000000000e+01,8.900000000000000000e+01
1.000000000000000000e+00,6.733085513114929199e-01,3.000000000000000000e+01,9.100000000000000000e+01
1.000000000000000000e+00,4.764584302902221680e-01,3.000000000000000000e+01,9.400000000000000000e+01
1.000000000000000000e+00,9.238047599792480469e-01,3.000000000000000000e+01,9.500000000000000000e+01
1.000000000000000000e+00,6.039301753044128418e-01,3.000000000000000000e+01,9.700000000000000000e+01
1.000000000000000000e+00,8.603027462959289551e-01,3.000000000000000000e+01,9.800000000000000000e+01
1.000000000000000000e+00,9.247220754623413086e-01,3.000000000000000000e+01,9.900000000000000000e+01
1.000000000000000000e+00,8.697488903999328613e-01,3.000000000000000000e+01,1.040000000000000000e+02
1.000000000000000000e+00,9.786813855171203613e-01,6.056666666666666998e+01,1.050000000000000000e+02
1.000000000000000000e+00,6.423478126525878906e-01,3.000000000000000000e+01,1.090000000000000000e+02
1.000000000000000000e+00,9.501724839210510254e-01,3.000000000000000000e+01,1.130000000000000000e+02
1.000000000000000000e+00,9.312363862991333008e-01,3.000000000000000000e+01,1.160000000000000000e+02
1.000000000000000000e+00,9.015688896179199219e-01,3.000000000000000000e+01,1.170000000000000000e+02
1.000000000000000000e+00,8.644837737083435059e-01,3.000000000000000000e+01,1.180000000000000000e+02
1.000000000000000000e+00,9.715870618820190430e-01,3.000000000000000000e+01,1.220000000000000000e+02
1.000000000000000000e+00,6.972419619560241699e-01,3.000000000000000000e+01,1.240000000000000000e+02
1.000000000000000000e+00,8.688325881958007812e-01,3.000000000000000000e+01,1.270000000000000000e+02
1.000000000000000000e+00,7.497849464416503906e-01,3.000000000000000000e+01,1.290000000000000000e+02
1.000000000000000000e+00,9.829170107841491699e-01,3.000000000000000000e+01,1.300000000000000000e+02
1.000000000000000000e+00,8.143662214279174805e-01,3.000000000000000000e+01,1.340000000000000000e+02
1.000000000000000000e+00,9.430530667304992676e-01,6.000000000000000000e+01,1.350000000000000000e+02
1.000000000000000000e+00,9.054642319679260254e-01,3.000000000000000000e+01,1.400000000000000000e+02
1.000000000000000000e+00,4.488150477409362793e-01,3.000000000000000000e+01,1.420000000000000000e+02
1.000000000000000000e+00,8.296179175376892090e-01,6.000000000000000000e+01,1.430000000000000000e+02
1.000000000000000000e+00,8.086133003234863281e-01,3.000000000000000000e+01,1.440000000000000000e+02
1.000000000000000000e+00,9.564610123634338379e-01,3.000000000000000000e+01,1.460000000000000000e+02
1.000000000000000000e+00,9.266151189804077148e-01,3.000000000000000000e+01,1.480000000000000000e+02
1.000000000000000000e+00,8.612367510795593262e-01,3.000000000000000000e+01,1.500000000000000000e+02
1.000000000000000000e+00,9.718134403228759766e-01,3.000000000000000000e+01,1.510000000000000000e+02
1.000000000000000000e+00,9.427031278610229492e-01,3.000000000000000000e+01,1.520000000000000000e+02
1.000000000000000000e+00,7.890627384185791016e-01,3.000000000000000000e+01,1.530000000000000000e+02
1.000000000000000000e+00,7.742425203323364258e-01,3.000000000000000000e+01,1.540000000000000000e+02
