3.000000000000000000e+00,9.064714908599853516e-01,3.000000000000000000e+01,2.200000000000000000e+01
3.000000000000000000e+00,8.482862710952758789e-01,3.000000000000000000e+01,3.400000000000000000e+01
3.000000000000000000e+00,9.606704711914062500e-01,3.000000000000000000e+01,5.600000000000000000e+01
3.000000000000000000e+00,8.926942944526672363e-01,1.682666666666666799e+01,1.060000000000000000e+02
3.000000000000000000e+00,9.478566646575927734e-01,3.000000000000000000e+01,1.250000000000000000e+02
3.000000000000000000e+00,9.945863485336303711e-01,1.253333333333333321e+01,1.390000000000000000e+02
3.000000000000000000e+00,9.783882498741149902e-01,6.000000000000000000e+01,1.640000000000000000e+02
3.000000000000000000e+00,9.872859120368957520e-01,1.522666666666666657e+01,2.010000000000000000e+02
3.000000000000000000e+00,3.819096684455871582e-01,3.000000000000000000e+01,2.050000000000000000e+02
3.000000000000000000e+00,8.308902978897094727e-01,2.719333333333333158e+01,3.070000000000000000e+02
3.000000000000000000e+00,9.751424193382263184e-01,3.000000000000000000e+01,3.700000000000000000e+02
3.000000000000000000e+00,9.835290908813476562e-01,1.088000000000000078e+01,4.450000000000000000e+02
3.000000000000000000e+00,9.972205162048339844e-01,1.754666666666666686e+01,4.740000000000000000e+02
3.000000000000000000e+00,9.141815900802612305e-01,3.000000000000000000e+01,5.240000000000000000e+02
3.000000000000000000e+00,8.762992024421691895e-01,3.000000000000000000e+01,5.370000000000000000e+02
3.000000000000000000e+00,9.900863766670227051e-01,1.773999999999999844e+01,5.850000000000000000e+02
3.000000000000000000e+00,9.761726856231689453e-01,1.685333333333333172e+01,5.910000000000000000e+02
3.000000000000000000e+00,9.859558343887329102e-01,2.050000000000000000e+01,6.190000000000000000e+02
3.000000000000000000e+00,9.367560148239135742e-01,1.936666666666666714e+01,6.290000000000000000e+02
3.000000000000000000e+00,9.610913395881652832e-01,3.000000000000000000e+01,6.900000000000000000e+02
3.000000000000000000e+00,9.924523234367370605e-01,1.970666666666666700e+01,7.000000000000000000e+02
3.000000000000000000e+00,9.106177687644958496e-01,3.000000000000000000e+01,7.050000000000000000e+02
3.000000000000000000e+00,9.819093942642211914e-01,3.000000000000000000e+01,7.610000000000000000e+02
3.000000000000000000e+00,9.566003084182739258e-01,3.000000000000000000e+01,7.740000000000000000e+02
3.000000000000000000e+00,9.759486913681030273e-01,1.526666666666666750e+01,8.130000000000000000e+02
3.000000000000000000e+00,9.957159161567687988e-01,9.359999999999999432e+00,9.840000000000000000e+02
3.000000000000000000e+00,4.982319176197052002e-01,3.000000000000000000e+01,9.880000000000000000e+02
3.000000000000000000e+00,9.902779459953308105e-01,1.261999999999999922e+01,1.006000000000000000e+03
3.000000000000000000e+00,9.073764085769653320e-01,1.115333333333333421e+01,1.048000000000000000e+03
3.000000000000000000e+00,8.416300415992736816e-01,2.510000000000000142e+01,1.063000000000000000e+03
3.000000000000000000e+00,9.536026716232299805e-01,2.183333333333333215e+01,1.070000000000000000e+03
3.000000000000000000e+00,9.878969192504882812e-01,3.000000000000000000e+01,1.116000000000000000e+03
3.000000000000000000e+00,9.919346570968627930e-01,1.944666666666666544e+01,1.160000000000000000e+03
3.000000000000000000e+00,9.521968960762023926e-01,1.763333333333333286e+01,1.169000000000000000e+03
3.000000000000000000e+00,9.660924673080444336e-01,3.000000000000000000e+01,1.246000000000000000e+03
